scene,agent_id,agent_type,frame,x,y
seq_hotel,125,0,3505,249.72690097986353,421.0577926047193
seq_hotel,125,0,3510,236.86164219978497,423.95282097444
seq_hotel,125,0,3515,223.9652425260233,426.8742621889699
seq_hotel,125,0,3520,211.02164155887723,429.7778190496606
seq_hotel,125,0,3525,198.01477889864532,432.61919435786405
seq_hotel,125,0,3530,184.92859414562622,435.3540909149319
seq_hotel,125,0,3535,171.74702690011867,437.93821152221597
seq_hotel,125,0,3540,158.45401676242125,440.32725898106816
seq_hotel,125,0,3545,145.03350333283262,442.47693609284005
seq_hotel,125,0,3550,131.46942621165147,444.34294565888365
seq_hotel,125,0,3555,117.74791199357641,445.93512533290783
seq_hotel,125,0,3560,103.87170540018599,447.4439133408244
seq_hotel,125,0,3565,89.84810654597952,448.87686039655864
seq_hotel,125,0,3570,75.68405693196408,450.2182185941261
seq_hotel,125,0,3575,61.38649805914673,451.452240027542
seq_hotel,125,0,3580,46.962371428534574,452.56317679082207
seq_hotel,125,0,3585,32.41861854113468,453.5352809779814
seq_hotel,125,0,3590,17.762180897954128,454.35280468303563
seq_hotel,125,0,3595,2.9999999999999947,455.0
seq_hotel,126,0,3330,11.393829335487515,502.4038628575042
seq_hotel,126,0,3335,30.262123536428444,501.2610069879966
seq_hotel,126,0,3340,48.85154414637461,499.7013468403307
seq_hotel,126,0,3345,67.25154139385641,497.55885251479714
seq_hotel,126,0,3350,85.51663577975087,495.0530996952044
seq_hotel,126,0,3355,103.69804201841252,492.41295175214066
seq_hotel,126,0,3360,121.84697482419593,489.8672720561934
seq_hotel,126,0,3365,140.01464891145565,487.64492397795067
seq_hotel,126,0,3370,158.25227899454623,485.9747708880002
seq_hotel,126,0,3375,176.61107978782226,485.08567615692994
seq_hotel,126,0,3380,195.1135338956438,485.0256576351612
seq_hotel,126,0,3385,213.67124360087243,485.19523368358324
seq_hotel,126,0,3390,232.27362622732434,485.54928452006294
seq_hotel,126,0,3395,250.92152570455184,486.11776183781114
seq_hotel,126,0,3400,269.61578596210717,486.9306173300388
seq_hotel,126,0,3405,288.3572509295428,488.0178026899566
seq_hotel,126,0,3410,307.1467645364109,489.40926961077565
seq_hotel,126,0,3415,325.98517071226365,491.13496978570663
seq_hotel,126,0,3420,344.8733133866536,493.2248549079605
seq_hotel,126,0,3425,363.812036489133,495.70887667074805
seq_hotel,127,0,3475,0.0,425.0
seq_hotel,127,0,3480,6.8777657043723766,430.9680143596866
seq_hotel,127,0,3485,13.202811755225046,437.3122108466271
seq_hotel,127,0,3490,18.80145999320582,444.29743133806596
seq_hotel,127,0,3495,24.03916662781255,451.6156587050458
seq_hotel,127,0,3500,29.367853422954358,458.7569790089787
seq_hotel,127,0,3505,35.21843203919753,465.21760549661224
seq_hotel,127,0,3510,41.34193833862296,470.90889386683824
seq_hotel,127,0,3515,47.826020379907355,476.23440175388174
seq_hotel,127,0,3520,55.09113121231793,481.59701739166434
seq_hotel,127,0,3525,63.56083150498496,487.3538801841447
seq_hotel,127,0,3530,73.5066832823619,493.3535934271634
seq_hotel,127,0,3535,84.84497362197625,499.5188397772175
seq_hotel,127,0,3540,97.45237034284885,505.851155649071
seq_hotel,127,0,3545,111.20554126400053,512.3520774574882
seq_hotel,128,0,3490,10.818046918084251,499.6616363636363
seq_hotel,128,0,3495,25.861197778733942,502.6732813852814
seq_hotel,128,0,3500,41.38579838344674,502.8910989999388
seq_hotel,128,0,3505,57.37433739136984,502.3790188207734
seq_hotel,128,0,3510,73.40227715771454,501.72776778946815
seq_hotel,128,0,3515,89.47621474744253,500.84720194875314
seq_hotel,128,0,3520,105.62592054294088,499.718844452727
seq_hotel,128,0,3525,121.82423927384832,498.3900723650814
seq_hotel,128,0,3530,138.0440156698035,496.9082627495083
seq_hotel,128,0,3535,154.25809446044516,495.3207926696998
seq_hotel,128,0,3540,170.43932037541194,493.67503918934756
seq_hotel,128,0,3545,186.56053814434253,492.01837937214356
seq_hotel,128,0,3550,202.59459249687563,490.3981902817797
seq_hotel,128,0,3555,218.51432816264997,488.8618489819479
seq_hotel,128,0,3560,234.30368063899166,487.44771190526103
seq_hotel,128,0,3565,250.0452465050995,486.10080063466967
seq_hotel,128,0,3570,265.7574344532465,484.7937679629211
seq_hotel,128,0,3575,281.4350144634305,483.5160889845403
seq_hotel,128,0,3580,297.07275651564913,482.2572387940523
seq_hotel,128,0,3585,312.6654305899002,481.00669248598194
seq_hotel,128,0,3590,328.2078066661813,479.75392515485436
seq_hotel,128,0,3595,343.6946547244903,478.4884118951944
seq_hotel,128,0,3600,359.12074474482483,477.1996278015271
seq_hotel,128,0,3605,374.4808467071826,475.8770479683773
seq_hotel,128,0,3610,389.76973059156137,474.5101474902702
seq_hotel,128,0,3615,404.9821663779589,473.0884014617305
seq_hotel,128,0,3620,420.1129240463729,471.6012849772834
seq_hotel,128,0,3625,435.15677357680096,470.0382731314537
seq_hotel,128,0,3630,450.1084849492409,468.3888410187664
seq_hotel,128,0,3635,464.96164880234255,466.6419566024159
seq_hotel,128,0,3640,479.67819453206226,464.7744003450443
seq_hotel,128,0,3645,494.2566451340414,462.782573630781
seq_hotel,128,0,3650,508.71709425679916,460.6727878126164
seq_hotel,128,0,3655,523.0796355488552,458.4513542435414
seq_hotel,128,0,3660,537.3643626587285,456.1245842765466
seq_hotel,128,0,3665,551.5913692349385,453.6987892646227
seq_hotel,128,0,3670,565.7807489260044,451.18028056076037
seq_hotel,128,0,3675,579.952595380446,448.57536951795026
seq_hotel,128,0,3680,594.1270022467821,445.89036748918306
seq_hotel,128,0,3685,608.3240631735324,443.13158582744956
seq_hotel,128,0,3690,622.563871809216,440.30533588574025
seq_hotel,128,0,3695,636.8790504070213,437.40970370976817
seq_hotel,128,0,3700,651.5766690810552,434.2188033089756
seq_hotel,128,0,3705,666.4065390585138,430.7533929184261
seq_hotel,128,0,3710,680.861806119231,427.1832747103452
seq_hotel,128,0,3715,694.4356160430414,423.67825085695824
seq_hotel,128,0,3720,706.7346912847596,420.3210462771059
seq_hotel,128,0,3725,717.9999999999999,417.0
seq_hotel,129,0,3600,0.0,500.0
seq_hotel,129,0,3605,14.172762453653657,495.33184710616075
seq_hotel,129,0,3610,28.50226643474659,490.8100499629029
seq_hotel,129,0,3615,43.07942697774588,486.57882515461785
seq_hotel,129,0,3620,57.966511738663556,482.7140330826529
seq_hotel,129,0,3625,73.08496957572953,479.0134965221084
seq_hotel,129,0,3630,88.39505728374768,475.4419172180323
seq_hotel,129,0,3635,103.86653297445119,471.9902915696661
seq_hotel,129,0,3640,119.46915475957326,468.64961597625137
seq_hotel,129,0,3645,135.1726807508471,465.4108868370296
seq_hotel,129,0,3650,150.94686906000592,462.26510055124226
seq_hotel,129,0,3655,166.76147779878286,459.203253518131
seq_hotel,129,0,3660,182.5862650789112,456.2163421369374
seq_hotel,129,0,3665,198.3909890121241,453.2953628069028
seq_hotel,129,0,3670,214.14957998413036,450.42762040923884
seq_hotel,129,0,3675,229.970886462125,447.4948772312892
seq_hotel,129,0,3680,245.89665383344172,444.4759132097726
seq_hotel,129,0,3685,261.90249568592253,441.41416634015184
seq_hotel,129,0,3690,277.96402560740955,438.3530746178894
seq_hotel,129,0,3695,294.05685718574466,435.33607603844814
seq_hotel,129,0,3700,310.15660400876993,432.40660859729064
seq_hotel,129,0,3705,326.2388796643274,429.60811028987956
seq_hotel,129,0,3710,342.279297740259,426.98401911167775
seq_hotel,129,0,3715,358.2534718244068,424.5777730581477
seq_hotel,129,0,3720,374.13701550461275,422.43281012475234
seq_hotel,129,0,3725,389.90554236871895,420.59256830695404
seq_hotel,129,0,3730,405.5346660045674,419.10048560021573
seq_hotel,129,0,3735,421.0,418.0
seq_hotel,129,0,3740,436.3410003745029,417.16461782408396
seq_hotel,129,0,3745,451.6097014283911,416.4291564294008
seq_hotel,129,0,3750,466.8005841707495,415.779020370147
seq_hotel,129,0,3755,481.9081296106634,415.19961420051936
seq_hotel,129,0,3760,496.9268187572179,414.6763424747144
seq_hotel,129,0,3765,511.8511326194981,414.19460974692885
seq_hotel,129,0,3770,526.6755522065893,413.7398205713592
seq_hotel,129,0,3775,541.3945585275764,413.2973795022023
seq_hotel,129,0,3780,556.0026325915447,412.8526910936547
seq_hotel,129,0,3785,570.4942554075793,412.3911598999129
seq_hotel,129,0,3790,584.8560204585522,411.8973225829414
seq_hotel,129,0,3795,598.8582459757861,411.33973246261183
seq_hotel,129,0,3800,612.5036800127072,410.73378987440435
seq_hotel,129,0,3805,625.9373268587218,410.1140210781142
seq_hotel,129,0,3810,639.3041908032365,409.51495233353694
seq_hotel,129,0,3815,652.7492761356577,408.9711099004679
seq_hotel,129,0,3820,666.4175871453921,408.51702003870247
seq_hotel,129,0,3825,680.4541281218459,408.1872090080361
seq_hotel,129,0,3830,695.0039033544258,408.01620306826413
seq_hotel,129,0,3835,710.4840019365087,408.48202325581394
seq_hotel,130,0,3600,0.0,179.0
seq_hotel,130,0,3605,14.32478437097283,177.89226016510278
seq_hotel,130,0,3610,28.0,177.0
seq_hotel,130,0,3615,40.851858795227706,176.394659727293
seq_hotel,130,0,3620,53.28802043276201,175.89891887193397
seq_hotel,130,0,3625,65.38346549022096,175.48304509380193
seq_hotel,130,0,3630,77.21317454522251,175.11730605277586
seq_hotel,130,0,3635,88.8521281753847,174.77196940873478
seq_hotel,130,0,3640,100.37530695832555,174.41730282155766
seq_hotel,130,0,3645,111.85769147166305,174.0235739511235
seq_hotel,130,0,3650,123.3742622930152,173.5610504573113
seq_hotel,130,0,3655,135.0,173.0
seq_hotel,130,0,3660,146.70338619744075,172.32408709990716
seq_hotel,130,0,3665,158.39899640587888,171.5424462358556
seq_hotel,130,0,3670,170.08095207650965,170.66355000488255
seq_hotel,130,0,3675,181.74337466052825,169.69587100402524
seq_hotel,130,0,3680,193.38038560912995,168.64788183032084
seq_hotel,130,0,3685,204.98610637351,167.52805508080652
seq_hotel,130,0,3690,216.55465840486366,166.34486335251952
seq_hotel,130,0,3695,228.08016315438613,165.10677924249705
seq_hotel,130,0,3700,239.5567420732727,163.82227534777627
seq_hotel,130,0,3705,250.97851661271855,162.49982426539444
seq_hotel,130,0,3710,262.33960822391896,161.14789859238863
seq_hotel,130,0,3715,273.6341383580692,159.7749709257962
seq_hotel,130,0,3720,284.8562284663644,158.38951386265427
seq_hotel,130,0,3725,296.0,157.0
seq_hotel,130,0,3730,307.11882986604866,155.47758964429477
seq_hotel,130,0,3735,318.2563032743779,153.72146014180007
seq_hotel,130,0,3740,329.3918541303748,151.78210964925347
seq_hotel,130,0,3745,340.5049163394265,149.7100363233924
seq_hotel,130,0,3750,351.57492380692025,147.55573832095442
seq_hotel,130,0,3755,362.5813104382431,145.36971379867708
seq_hotel,130,0,3760,373.50351013878225,143.2024609132978
seq_hotel,130,0,3765,384.3209568139249,141.10447782155424
seq_hotel,130,0,3770,395.01308436905805,139.12626268018377
seq_hotel,130,0,3775,405.559326709569,137.31831364592398
seq_hotel,130,0,3780,415.93911774084484,135.73112887551235
seq_hotel,130,0,3785,426.13189136827276,134.41520652568641
seq_hotel,130,0,3790,436.1170814972399,133.42104475318368
seq_hotel,130,0,3795,445.8801384595805,132.77122114317075
seq_hotel,130,0,3800,455.4664123023011,132.23955469451192
seq_hotel,130,0,3805,464.8984096407949,131.76073542507908
seq_hotel,130,0,3810,474.1869853916198,131.3288924992361
seq_hotel,130,0,3815,483.3429944713332,130.93815508134705
seq_hotel,130,0,3820,492.3772917964927,130.5826523357759
seq_hotel,130,0,3825,501.300732283656,130.25651342688667
seq_hotel,130,0,3830,510.1241708493804,129.9538675190433
seq_hotel,130,0,3835,518.8584624102234,129.66884377660983
seq_hotel,130,0,3840,527.5144618827429,129.3955713639502
seq_hotel,130,0,3845,536.1030241834964,129.12817944542846
seq_hotel,130,0,3850,544.6350042290411,128.86079718540861
seq_hotel,130,0,3855,553.1212569359351,128.58755374825455
seq_hotel,130,0,3860,561.5726372207355,128.30257829833036
seq_hotel,130,0,3865,570.0,128.0
seq_hotel,130,0,3870,578.3810611271193,127.69921135869102
seq_hotel,130,0,3875,586.6887566474469,127.42026492436307
seq_hotel,130,0,3880,594.9267717654832,127.1582799281784
seq_hotel,130,0,3885,603.0987916857298,126.90837560129926
seq_hotel,130,0,3890,611.2085016126877,126.66567117488783
seq_hotel,130,0,3895,619.259586750858,126.42528588010637
seq_hotel,130,0,3900,627.2557323047417,126.18233894811706
seq_hotel,130,0,3905,635.2006234788403,125.93194961008219
seq_hotel,130,0,3910,643.0979454776543,125.66923709716391
seq_hotel,130,0,3915,650.9513835056855,125.38932064052453
seq_hotel,130,0,3920,658.7646227674343,125.08731947132621
seq_hotel,130,0,3925,666.5413484674024,124.7583528207312
seq_hotel,130,0,3930,674.2852458100905,124.39753991990173
seq_hotel,130,0,3935,682.0,124.0
seq_hotel,130,0,3940,689.647286520828,123.51931601748635
seq_hotel,130,0,3945,697.1991281228109,122.93330455037238
seq_hotel,130,0,3950,704.6747309102595,122.27343526214736
seq_hotel,130,0,3955,712.0933009874846,121.57117781630049
seq_hotel,131,0,3600,354.0,505.0
seq_hotel,131,0,3605,372.0554453262787,502.15354938271605
seq_hotel,131,0,3610,389.71075837742507,499.4691358024691
seq_hotel,131,0,3615,406.94940476190476,496.97916666666663
seq_hotel,131,0,3620,423.7548500881834,494.716049382716
seq_hotel,131,0,3625,440.11055996472663,492.7121913580247
seq_hotel,131,0,3630,456.0,491.0
seq_hotel,131,0,3635,471.29916225749565,489.5835262345679
seq_hotel,131,0,3640,486.0229276895943,488.38580246913585
seq_hotel,131,0,3645,500.36309523809524,487.3177083333333
seq_hotel,131,0,3650,514.5114638447972,486.2901234567901
seq_hotel,131,0,3655,528.6598324514991,485.2139274691358
seq_hotel,131,0,3660,543.0,484.0
seq_hotel,131,0,3665,557.5529062757789,482.6873715339352
seq_hotel,131,0,3670,572.1693000824926,481.3495889085926
seq_hotel,131,0,3675,586.7856938892062,479.94930628325005
seq_hotel,131,0,3680,601.338600164985,478.4491778171852
seq_hotel,131,0,3685,615.7645313788946,476.81185766967593
seq_hotel,131,0,3690,630.0,475.0
seq_hotel,131,0,3695,644.0637828166091,472.9525708582129
seq_hotel,131,0,3700,658.015221680641,470.64787695531896
seq_hotel,131,0,3705,671.8516766565779,468.107583442019
seq_hotel,131,0,3710,685.5705078089019,465.35335546901405
seq_hotel,131,0,3715,699.1690752020951,462.406858187005
seq_hotel,131,0,3720,712.6447389006397,459.2897567466928
seq_hotel,132,0,3785,614.244,481.73600000000005
seq_hotel,132,0,3790,626.5933749999999,479.38975000000005
seq_hotel,132,0,3795,638.3380000000001,477.548
seq_hotel,132,0,3800,649.708625,476.17175
seq_hotel,132,0,3805,661.2,475.528
seq_hotel,132,0,3810,672.7,475.09549999999996
seq_hotel,132,0,3815,684.4102857142858,474.66400000000004
seq_hotel,132,0,3820,695.8774285714286,474.15400000000005
seq_hotel,132,0,3825,706.0525714285715,472.67199999999997
seq_hotel,132,0,3830,715.2782857142857,469.692
seq_hotel,133,0,3895,8.53305263481139,521.8916069600358
seq_hotel,133,0,3900,19.345483181708868,519.7847137479341
seq_hotel,133,0,3905,30.590208149282265,517.6805467006735
seq_hotel,133,0,3910,42.41676083236103,515.5806674404247
seq_hotel,133,0,3915,54.81425624413634,513.4959600360487
seq_hotel,133,0,3920,67.68734533039132,511.42777941402505
seq_hotel,133,0,3925,80.97163026093884,509.3714907468786
seq_hotel,133,0,3930,94.60271320559173,507.32245920713393
seq_hotel,133,0,3935,108.51619633416284,505.27604996731594
seq_hotel,133,0,3940,122.64768181646504,503.2276281999494
seq_hotel,133,0,3945,136.93277182231117,501.172559077559
seq_hotel,133,0,3950,151.30706852151408,499.10620777266973
seq_hotel,133,0,3955,165.70617408388662,497.02393945780614
seq_hotel,133,0,3960,180.06569067924164,494.92111930549316
seq_hotel,133,0,3965,194.321220477392,492.79311248825553
seq_hotel,133,0,3970,208.4083656481505,490.63528417861795
seq_hotel,133,0,3975,222.26272836133006,488.44299954910537
seq_hotel,133,0,3980,235.93109552601433,486.1744493608495
seq_hotel,133,0,3985,249.60893229164623,483.76552875781863
seq_hotel,133,0,3990,263.294976587548,481.2409230556065
seq_hotel,133,0,3995,276.981394388873,478.62785334329635
seq_hotel,133,0,4000,290.6603516707748,475.95354070997075
seq_hotel,133,0,4005,304.32401440840675,473.24520624471285
seq_hotel,133,0,4010,317.96454857692225,470.53007103660536
seq_hotel,133,0,4015,331.5741201514748,467.83535617473143
seq_hotel,133,0,4020,345.1448951072179,465.18828274817406
seq_hotel,133,0,4025,358.66903941930485,462.6160718460158
seq_hotel,133,0,4030,372.1387190628891,460.14594455733993
seq_hotel,133,0,4035,385.54610001312403,457.8051219712293
seq_hotel,133,0,4040,398.88334824516323,455.6208251767667
seq_hotel,133,0,4045,412.14262973416004,453.62027526303524
seq_hotel,133,0,4050,425.316110455268,451.83069331911776
seq_hotel,133,0,4055,438.3959563836403,450.27930043409714
seq_hotel,133,0,4060,451.3715269725694,448.89785324044584
seq_hotel,133,0,4065,464.2397089800413,447.5109599698295
seq_hotel,133,0,4070,477.0118247747228,446.1293579613977
seq_hotel,133,0,4075,489.69950187652864,444.76968049745994
seq_hotel,133,0,4080,502.31436780537365,443.4485608603256
seq_hotel,133,0,4085,514.8680500811726,442.18263233230385
seq_hotel,133,0,4090,527.3721762238404,440.9885281957041
seq_hotel,133,0,4095,539.8383737532918,439.88288173283576
seq_hotel,133,0,4100,552.2782701894416,438.88232622600816
seq_hotel,133,0,4105,564.7034930522047,438.0034949575305
seq_hotel,133,0,4110,577.125669861496,437.26302120971235
seq_hotel,133,0,4115,589.5564281372299,436.67753826486296
seq_hotel,133,0,4120,602.0073953993218,436.2636794052916
seq_hotel,133,0,4125,614.490199167686,436.0380779133077
seq_hotel,133,0,4130,627.0114639829762,436.02337677183357
seq_hotel,133,0,4135,639.533029626552,436.27761345450386
seq_hotel,133,0,4140,652.0451661918329,436.7901234567901
seq_hotel,133,0,4145,664.5487557485667,437.53411494055786
seq_hotel,133,0,4150,677.0446803665013,438.4827960676726
seq_hotel,133,0,4155,689.5338221153846,439.609375
seq_hotel,133,0,4160,702.0170630649643,440.8870598994056
seq_hotel,134,0,3915,696.4264131452421,477.426186763813
seq_hotel,134,0,3920,682.2261181169758,475.6959475409836
seq_hotel,134,0,3925,667.1145661541713,474.25219283545835
seq_hotel,134,0,3930,650.75696387962,472.9419016393442
seq_hotel,134,0,3935,633.3956247926876,472.033868852459
seq_hotel,134,0,3940,616.5222511904624,472.1509150767717
seq_hotel,134,0,3945,599.6427082479448,472.72449445711317
seq_hotel,134,0,3950,582.7688559754852,473.6574857069341
seq_hotel,134,0,3955,565.9453116750451,474.87671638356113
seq_hotel,134,0,3960,549.216692648586,476.3090140443214
seq_hotel,134,0,3965,532.6276161980696,477.8812062465415
seq_hotel,134,0,3970,516.2226996254573,479.52012054754846
seq_hotel,134,0,3975,500.046560232711,481.15258450466905
seq_hotel,134,0,3980,484.14381532179186,482.7054256752302
seq_hotel,134,0,3985,468.50116496151725,484.1925145392727
seq_hotel,134,0,3990,453.02173114638407,485.757797222632
seq_hotel,134,0,3995,437.70596676978323,487.4026931754425
seq_hotel,134,0,4000,422.55767244089174,489.12364577060646
seq_hotel,134,0,4005,407.58064876888653,490.91709838102594
seq_hotel,134,0,4010,392.7786963629448,492.77949437960285
seq_hotel,134,0,4015,378.1556158322435,494.7072771392396
seq_hotel,134,0,4020,363.71520778595976,496.6968900328381
seq_hotel,134,0,4025,349.4612728332705,498.74477643330056
seq_hotel,135,0,3965,709.4827180707697,427.5503584906465
seq_hotel,135,0,3970,698.7354895411638,431.831617362963
seq_hotel,135,0,3975,687.7728094695713,435.7577493258687
seq_hotel,135,0,3980,676.0220392591888,439.64598016662916
seq_hotel,135,0,3985,663.5328510717458,443.61300037060363
seq_hotel,135,0,3990,650.6956239345204,447.54014949804554
seq_hotel,135,0,3995,637.9007368747921,451.3087671092086
seq_hotel,135,0,4000,625.5385689198392,454.80019276434643
seq_hotel,135,0,4005,613.9994990969404,457.8957660237125
seq_hotel,135,0,4010,603.6739064333744,460.4768264475604
seq_hotel,135,0,4015,594.95216995642,462.42471359614393
seq_hotel,135,0,4020,587.8193418544678,463.73149878517364
seq_hotel,135,0,4025,580.9061023803312,464.7995819806703
seq_hotel,135,0,4030,574.2097189697473,465.70969121440595
seq_hotel,135,0,4035,567.9017696262136,466.4974547705881
seq_hotel,135,0,4040,562.1538323532276,467.19850093342455
seq_hotel,135,0,4045,557.1374851542868,467.84845798712286
seq_hotel,135,0,4050,553.0243060328888,468.48295421589074
seq_hotel,135,0,4055,549.9858729925313,469.13761790393573
seq_hotel,135,0,4060,548.1937640367116,469.8480773354656
seq_hotel,135,0,4065,547.3697319587628,470.63320943322555
seq_hotel,135,0,4070,546.7004278350515,471.44178631762355
seq_hotel,135,0,4075,546.2241649484537,472.2121712184951
seq_hotel,135,0,4080,546.0066649484536,472.883128566745
seq_hotel,135,0,4085,546.0026799677751,473.41581327011056
seq_hotel,135,0,4090,546.0144493221945,473.8422143649897
seq_hotel,135,0,4095,546.0370979787084,474.1890338698904
seq_hotel,135,0,4100,546.072259243489,474.48215519169156
seq_hotel,135,0,4105,546.1215664227086,474.7474617372723
seq_hotel,135,0,4110,546.1866528225393,475.0108369135115
seq_hotel,135,0,4115,546.2691517491534,475.2981641272883
seq_hotel,135,0,4120,546.3706965087229,475.6353267854816
seq_hotel,135,0,4125,546.4929204074201,476.04820829497044
seq_hotel,135,0,4130,546.6374567514173,476.56269206263374
seq_hotel,135,0,4135,546.8059388468864,477.20466149535065
seq_hotel,135,0,4140,547.0,478.0
seq_hotel,135,0,4145,548.5730022514858,480.08811609915904
seq_hotel,135,0,4150,551.4544861353058,483.3641904693237
seq_hotel,136,0,3975,3.6066983122362872,503.9035714285714
seq_hotel,136,0,3980,18.6604315641449,496.02202610566184
seq_hotel,136,0,3985,32.149881537310556,489.43465595522355
seq_hotel,136,0,3990,46.7588100385419,482.02238979281213
seq_hotel,136,0,3995,61.80034229440622,474.37393503974914
seq_hotel,136,0,4000,77.14488065562833,466.54913190200506
seq_hotel,136,0,4005,92.70871772594049,458.5690856746576
seq_hotel,136,0,4010,108.40814610907486,450.4549016527845
seq_hotel,136,0,4015,124.15945840876373,442.2276851314635
seq_hotel,136,0,4020,139.87894722873932,433.9085414057722
seq_hotel,136,0,4025,155.48290517273378,425.5185757707885
seq_hotel,136,0,4030,170.88762484447943,417.0788935215899
seq_hotel,136,0,4035,186.04115256325488,408.5947990630896
seq_hotel,136,0,4040,201.1668881143363,399.9477634109257
seq_hotel,136,0,4045,216.29108688176794,391.14211286947113
seq_hotel,136,0,4050,231.37101691644443,382.21892402334174
seq_hotel,136,0,4055,246.3639462692604,373.2192734571534
seq_hotel,136,0,4060,261.2271429911104,364.18423775552185
seq_hotel,136,0,4065,275.9178751328892,355.1548935030629
seq_hotel,136,0,4070,290.3934107454912,346.17231728439225
seq_hotel,136,0,4075,304.61101787981124,337.27758568412577
seq_hotel,136,0,4080,318.5642768641099,328.5051465625327
seq_hotel,136,0,4085,332.520041665245,319.81562462627113
seq_hotel,136,0,4090,346.441595741777,311.18011650235695
seq_hotel,136,0,4095,360.205688829273,302.581118639427
seq_hotel,136,0,4100,373.68907066330013,294.00112748611826
seq_hotel,136,0,4105,386.76849097942545,285.4226394910674
seq_hotel,136,0,4110,399.32069951321597,276.82815110291125
seq_hotel,136,0,4115,411.22244600023885,268.2001587702867
seq_hotel,136,0,4120,422.357612654855,259.4949676307592
seq_hotel,136,0,4125,432.75448773418634,250.49562579256414
seq_hotel,136,0,4130,442.5520812158279,241.24891969255108
seq_hotel,136,0,4135,451.8890706701788,231.8684313518284
seq_hotel,136,0,4140,460.9041336676378,222.46774279150443
seq_hotel,136,0,4145,469.73594777860376,213.16043603268753
seq_hotel,136,0,4150,478.52319057347563,204.06009309648599
seq_hotel,136,0,4155,487.40453962265224,195.28029600400816
seq_hotel,136,0,4160,496.5186724965326,186.9346267763623
seq_hotel,136,0,4165,506.0042667655156,179.13666743465683
seq_hotel,136,0,4170,516.0,172.0
seq_hotel,136,0,4175,526.4193565258947,165.33484392116796
seq_hotel,136,0,4180,537.0790862631846,158.89411374951004
seq_hotel,136,0,4185,547.9727651733821,152.7054341599943
seq_hotel,136,0,4190,559.0939692180001,146.79642982758884
seq_hotel,136,0,4195,570.4362743585509,141.19472542726174
seq_hotel,136,0,4200,581.9932565565476,135.92794563398112
seq_hotel,136,0,4205,593.7584917735028,131.02371512271506
seq_hotel,136,0,4210,605.7255559709289,126.50965856843165
seq_hotel,136,0,4215,617.8958436696577,122.39029882454965
seq_hotel,136,0,4220,630.3338990517304,118.47960351306705
seq_hotel,136,0,4225,643.0469952065703,114.7533183387705
seq_hotel,136,0,4230,656.0245648716932,111.23917449610109
seq_hotel,136,0,4235,669.2560407846152,107.96490317949986
seq_hotel,136,0,4240,682.7308556828518,104.95823558340787
seq_hotel,136,0,4245,696.4384423039194,102.24690290226616
seq_hotel,136,0,4250,710.3682333853336,99.8586363305158
seq_hotel,137,0,3980,713.0,322.0
seq_hotel,137,0,3985,704.0024385434325,324.19231251854615
seq_hotel,137,0,3990,694.9320551123536,326.243447106491
seq_hotel,137,0,3995,685.788718704463,328.1391573909804
seq_hotel,137,0,4000,676.5722983174593,329.8651969991603
seq_hotel,137,0,4005,667.2826629490419,331.40731955817637
seq_hotel,137,0,4010,657.9196815969099,332.75127869517456
seq_hotel,137,0,4015,648.4832232587623,333.88282803730056
seq_hotel,137,0,4020,638.9731569322986,334.7877212117003
seq_hotel,137,0,4025,629.3893516152174,335.4517118455195
seq_hotel,137,0,4030,619.7316763052181,335.8605535659042
seq_hotel,137,0,4035,610.0,336.0
seq_hotel,137,0,4040,600.2229753373756,335.80907440185547
seq_hotel,137,0,4045,590.4198253178985,335.27825927734375
seq_hotel,137,0,4050,580.5762744833792,334.47049713134766
seq_hotel,137,0,4055,570.6780473756282,333.44873046875
seq_hotel,137,0,4060,560.7108685364565,332.2759017944336
seq_hotel,137,0,4065,550.6604625076736,331.01495361328125
seq_hotel,137,0,4070,540.5125538310908,329.7288284301758
seq_hotel,137,0,4075,530.2528670485184,328.48046875
seq_hotel,137,0,4080,519.8671267017668,327.3328170776367
seq_hotel,137,0,4085,509.34105733264664,326.34881591796875
seq_hotel,137,0,4090,498.66038348296837,325.5914077758789
seq_hotel,137,0,4095,487.8108296945424,325.12353515625
seq_hotel,137,0,4100,476.77590529746516,325.0045338016527
seq_hotel,137,0,4105,465.4804425635084,325.15881495575894
seq_hotel,137,0,4110,453.9201699252486,325.51899942484425
seq_hotel,137,0,4115,442.1316857433691,326.0667459433289
seq_hotel,137,0,4120,430.15158837855284,326.78371324563295
seq_hotel,137,0,4125,418.0164761914831,327.6515600661766
seq_hotel,137,0,4130,405.76294754284305,328.6519451393801
seq_hotel,137,0,4135,393.42760079331595,329.76652719966347
seq_hotel,137,0,4140,381.0470343035849,330.976964981447
seq_hotel,137,0,4145,368.65784643433307,332.26491721915085
seq_hotel,137,0,4150,356.29663554624375,333.61204264719515
seq_hotel,137,0,4155,344.0,335.0
seq_hotel,137,0,4160,331.6555778679443,336.6670639815565
seq_hotel,137,0,4165,319.15825195871656,338.8225599197123
seq_hotel,137,0,4170,306.5554877374458,341.4047224846727
seq_hotel,137,0,4175,293.8947506692612,344.3517863466429
seq_hotel,137,0,4180,281.22350621929195,347.60198617582824
seq_hotel,137,0,4185,268.58921985266727,351.09355664243384
seq_hotel,137,0,4190,256.0393570345162,354.76473241666514
seq_hotel,137,0,4195,243.62138322996788,358.5537481687272
seq_hotel,137,0,4200,231.38276390415152,362.39883856882545
